,leadid,title,eloquascorecard,title_split,temp,temp_level,temp_title,temp_score
6011,00Q2000000mKioz,information technology solutions project manager,C4,information technology solutions project manager,"(manager, information, 65)",manager,information,65
6012,00Q2000000lUZyo,senior data architect,C3,senior data architect,"(individual contributer, data architect, 65)",individual contributer,data architect,65
6013,00Q2000000o6dTS,"svp, information services group",,senior vice president information services group,"(vp, information, 70)",vp,information,70
6014,00Q2000000mKip1,"team leader, information technology quality assurance",C4,team leader information technology quality assurance,"(manager, information, 65)",manager,information,65
6015,00Q2000000lUZyy,data steward,D4,data steward,"(individual contributer, data steward, 85)",individual contributer,data steward,85
6016,00Q2000000mKip2,information technology leader,C4,information technology leader,"(individual contributer, information, 60)",individual contributer,information,60
6017,00Q2000000lUZyz,architect,D4,architect,"(nan, nan, 50)",,,50
6018,00Q2000000o6dTZ,business analyst,,business analyst,"(individual contributer, business analyst, 60)",individual contributer,business analyst,60
6019,00Q2000000mKip4,"director - information technology business solutions actuarial, reinsurance, risk, human resources,",C4,director information technology business solutions actuarial reinsurance risk human resources,"(director, information, 67)",director,information,67
6020,00Q2000000lUZz4,business consultant,D4,business consultant,"(consultant, nan, 51)",consultant,,51
6021,00Q2000000o6dTb,svp,,senior vice president,"(vp, nan, 63)",vp,,63
6022,00Q2000000mKip5,information technology business analyst,C4,information technology business analyst,"(individual contributer, business analyst, 60)",individual contributer,business analyst,60
6023,00Q2000000lUZz5,statistician,C4,statistician,"(nan, nan, 50)",,,50
6024,00Q2000000o6dTf,vice president-treasury and liquidity solutions group,,vice president treasury and liquidity solutions group,"(vp, nan, 63)",vp,,63
6025,00Q2000000mKip6,chief information officer,D4,chief information officer,"(individual contributer, chief information officer, 70)",individual contributer,chief information officer,70
6026,00Q2000000lUZzC,program manager,D4,program manager,"(manager, nan, 58)",manager,,58
6027,00Q2000000o6dTi,senior business analyst,,senior business analyst,"(individual contributer, business analyst, 60)",individual contributer,business analyst,60
6028,00Q2000000mKip7,"project manager, information technology solutions",C4,project manager information technology solutions,"(manager, information, 65)",manager,information,65
6029,00Q2000000lUZzK,head of master data governance,D4,head of master data governance,"(department head, data governance, 95)",department head,data governance,95
6030,00Q2000000o6dTk,senior vice president,,senior vice president,"(vp, nan, 63)",vp,,63
6031,00Q2000000mLzn8,data architect,D4,data architect,"(individual contributer, data architect, 65)",individual contributer,data architect,65
6032,00Q2000000mLznD,business systems analyst,D4,business systems analyst,"(nan, nan, 50)",,,50
6033,00Q2000000o6dVe,member of the board of directors,D4,member of the board of directors,"(director, nan, 60)",director,,60
6034,00Q2000000mLznE,applications developer,D4,applications developer,"(nan, nan, 50)",,,50
6035,00Q2000000mLznF,director of business intelligence,D4,director of business intelligence,"(director, business intelligence, 85)",director,business intelligence,85
6036,00Q2000000lUZzP,operations analyst,C4,operations analyst,"(nan, operations, 55)",,operations,55
6037,00Q2000000o6dVo,global head of risk technology,D4,global head of risk technology,"(department head, nan, 61)",department head,,61
6038,00Q2000000mLznG,business analyst,D4,business analyst,"(individual contributer, business analyst, 60)",individual contributer,business analyst,60
6039,00Q2000000jQlTN,"associate manager, customer master",D4,associate manager customer master,"(manager, nan, 58)",manager,,58
6040,00Q2000000mLznH,senior business intelligence analyst,D4,senior business intelligence analyst,"(individual contributer, business intelligence, 70)",individual contributer,business intelligence,70
6041,00Q2000000jQlTX,data govenanace employee,D4,data govenanace employee,"(nan, data, 55)",,data,55
6042,00Q2000000mLznS,operations research analyst,D4,operations research analyst,"(nan, operations, 55)",,operations,55
6043,00Q2000000lUwA7,chief technology officer,D4,chief technology officer,"(c-level, nan, 65)",c-level,,65
6044,00Q2000000jQlTZ,manager,D4,manager,"(manager, nan, 58)",manager,,58
6045,00Q2000000mLznT,assistant director general,D4,assistant director general,"(director, nan, 60)",director,,60
6046,00Q2000000lUwA8,senior vice president - technical operations,D4,senior vice president technical operations,"(vp, operations, 68)",vp,operations,68
6047,00Q2000000jQlTc,data governance analyst,D4,data governance analyst,"(individual contributer, data governance, 80)",individual contributer,data governance,80
6048,00Q2000000mLznU,sr. business analyst,D4,senior business analyst,"(individual contributer, business analyst, 60)",individual contributer,business analyst,60
6049,00Q2000000lUwA9,"senior director, analytics",D4,senior director analytics,"(director, analytics, 85)",director,analytics,85
6050,00Q2000000jQlTg,data governance analyst,D4,data governance analyst,"(individual contributer, data governance, 80)",individual contributer,data governance,80
6051,00Q2000000mLznV,senior information systems analyst,D4,senior information systems analyst,"(individual contributer, information, 60)",individual contributer,information,60
6052,00Q2000000lUwGZ,information technology architect,D4,information technology architect,"(nan, information, 57)",,information,57
6053,00Q2000000jQlPF,business intelligence architect,D4,business intelligence architect,"(individual contributer, business intelligence, 70)",individual contributer,business intelligence,70
6054,00Q2000000mLznW,assistant division chief,D4,assistant division chief,"(c-level, nan, 65)",c-level,,65
6055,00Q2000000lUwGa,senior solutions architect,D4,senior solutions architect,"(individual contributer, nan, 53)",individual contributer,,53
6056,00Q2000000jQlPK,information and knowledge manager,D4,information and knowledge manager,"(manager, information, 65)",manager,information,65
6057,00Q2000000mLznY,sr. analyst/data modler,C4,senior analyst data modler,"(individual contributer, data, 58)",individual contributer,data,58
6058,00Q2000000lUwGb,enterprise architect,D4,enterprise architect,"(nan, enterprise, 55)",,enterprise,55
6059,00Q2000000jQlPN,"director, master data",D4,director master data,"(director, master data, 80)",director,master data,80
6060,00Q2000000mLzna,bi analyst,C4,business intelligence analyst,"(individual contributer, business intelligence, 70)",individual contributer,business intelligence,70
6061,00Q2000000lUwGc,chief architect - connected vehicle and global service delivery network,D4,chief architect connected vehicle and global service delivery network,"(c-level, chief architect, 85)",c-level,chief architect,85
6062,00Q2000000jQlPS,information technology innovation director,D4,information technology innovation director,"(director, information, 67)",director,information,67
6063,00Q2000000mLznb,technical development manager,C4,technical development manager,"(manager, nan, 58)",manager,,58
6064,00Q2000000lUwGd,enterprise xml architect,D4,enterprise xml architect,"(nan, enterprise, 55)",,enterprise,55
6065,00Q2000000jQlPq,"manager, information technology audit",D4,manager information technology audit,"(manager, information, 65)",manager,information,65
6066,00Q2000000mLznh,data management manager,D4,data management manager,"(manager, data management, 80)",manager,data management,80
6067,00Q2000000lUwGe,senior solutions architect,D4,senior solutions architect,"(individual contributer, nan, 53)",individual contributer,,53
6068,00Q2000000jQlPs,sr. financial analyst,D4,senior financial analyst,"(individual contributer, nan, 53)",individual contributer,,53
6069,00Q2000000mLzni,project manager,C4,project manager,"(manager, nan, 58)",manager,,58
6070,00Q2000000lUwGf,enterprise information architect-ford credit,D4,enterprise information architect ford credit,"(individual contributer, information architect, 70)",individual contributer,information architect,70
6071,00Q2000000jQlQE,data architect,D4,data architect,"(individual contributer, data architect, 65)",individual contributer,data architect,65
6072,00Q2000000mLznj,senior data quality officer,C4,senior data quality officer,"(individual contributer, data quality, 60)",individual contributer,data quality,60
6073,00Q2000000lUwGg,enterprise architect,D4,enterprise architect,"(nan, enterprise, 55)",,enterprise,55
6074,00Q2000000jQlQK,bi manager,D4,business intelligence manager,"(manager, business intelligence, 80)",manager,business intelligence,80
6075,00Q2000000mLznm,"director, it architecture - data management and analytics",C4,director it architecture data management and analytics,"(director, analytics, 85)",director,analytics,85
6076,00Q2000000lUwGh,"technical architect, sap",D4,technical architect sap,"(nan, nan, 50)",,,50
6077,00Q2000000jQlQM,project manager,D4,project manager,"(manager, nan, 58)",manager,,58
6078,00Q2000000mLzno,lead information modeler,D4,lead information modeler,"(manager, information, 65)",manager,information,65
6079,00Q2000000lUwI1,director alumni relations and development information systems,D4,director alumni relations and development information systems,"(director, information, 67)",director,information,67
